,unnamed: 0,sentence
30177,30177.0,Embwa alina obwana omunaana bwokka.
30178,30178.0,Omanyi ebirungo ebiri mu nkoko eyo?
30179,30179.0,Eddagala lino liwonya endwadde zonna.
30180,30180.0,Kirabo ki kye wawadde mukazi wo?
30181,30181.0,Omuti ogwo nze nnagusimba.
30182,30182.0,Ekifo kino kiweweevu nnyo.
30183,30183.0,Ekigambo kino kirina ennukuta kkumi na musanvu.
30184,30184.0,Obwedda tumuyita ng'asirise.
30185,30185.0,Bamuwadde ekibala n'asanyuka nnyo.
30186,30186.0,Omulwadde abadde amira ddagala lye.
30187,30187.0,Omujjanjabi ateekeddwa okuba n'ekisa.
30188,30188.0,Eggwanika lino ani yalizimba?
30189,30189.0,Ekikooyi kyali kungulu nga asibye ekitambaala ku mutwe.
30190,30190.0,Ekirevu kye kikulu nnyo.
30191,30191.0,Ebiseera bino tulina okubeera abeesimbu nnyo.
30192,30192.0,Ekisiibo kyaffe kitandika nkya.
30193,30193.0,Omanyi ekinyonyi ekiyitibwa enkusu?
30194,30194.0,Olugoye lwange nga lukadde nnyo!
30195,30195.0,Ennyonyi lwaki yo etambulira mu bbanga?
30196,30196.0,Ebbango lwaki liba teriruma?
30197,30197.0,Embeera yange nzibu nnyo mu biseera bino.
30198,30198.0,Ekiwuka kino kinene naye tekiruma.
30199,30199.0,Omuntu omukambwe omulabirawo ku ntandikwa.
30200,30200.0,Ekkalalume kwe kuwunya kw'omusota n'ebisolo.
30201,30201.0,Oyo mutunuulizi wa nsonga ku bintu ebigenda mu maaso mu ggwanga.
30202,30202.0,Ekyo ekisaanyi kya bulabe nnyo.
30203,30203.0,Ekyonga kyokya nnyo ate kibeera nnyo ku nduli z'emiti.
30204,30204.0,Ekyoto ky'omuweesi kikumibwa n'obuti obwaka ennyo.
30205,30205.0,Erinnya lyo litegeeza ki mu Luganda.
30206,30206.0,Embuga y'essaza lino eri  Mawokota.
30207,30207.0,Emikolo gino gyonna tegiri mu mateeka.
30208,30208.0,Emirandira gino giyamba mu kunywa amazzi.
30209,30209.0,Eminyolo gino girina okufuuyirwa bulungi.
30210,30210.0,Empeke zino zirina okumiribwa bulungi nnyo.
30211,30211.0,Obadde ogamba ani akutumye wano?
30212,30212.0,Empagi eno ani agitemye?
30213,30213.0,Omuti guno ani abadde aguzannyirako?
30214,30214.0,Ekibadde kigenda mu maaso obadde obiraba?
30215,30215.0,Empuuta wabula ewooma nnyo!
30216,30216.0,Emmotoka eno lwaki ogitunda?
30217,30217.0,Empologoma nayo erwala omusujja era oluusi eyinza okufa.
30218,30218.0,Omusawo oyo tamanyi kukuba mpiso.
30219,30219.0,Emmundu eyo yasangiddwa mu mwala.
30220,30220.0,Enfudu eyo olowooza erina emyaka emeka?
30221,30221.0,Engalo emanyiddwa nga y'esinga obuyonjo eyitibwa Keekanase oba Kalijjonjo.
30222,30222.0,Engule eyo ffe tubadde tulina okugiwangula.
30223,30223.0,Enjawula wakati we ne mukazi we ntono nnyo.
30224,30224.0,Omuzadde ye katonda wa wano ku nsi.
30225,30225.0,Enje nakyo kika kya kisolo wano mu Buganda.
30226,30226.0,Obwedda tumulize nga naye talabikako.
30227,30227.0,Entambula eno eyamba nnyo abantu okutambula.
30228,30228.0,Enkoona okukoona ku ttaka olwo ekigwo ne kiwera.
30229,30229.0,Ekyoto kino kizikira mangu nnyo.
30230,30230.0,Omusota gubadde guzinze enkata nga tewali asala mu kkubo.
30231,30231.0,Enkuba etonnye nnyo mu bitundu bya Buganda.
30232,30232.0,Ensigo zino zonna zirina okusimbibwa.
30233,30233.0,Omusu nakyo kisolo wano mu Uganda.
30234,30234.0,Eggali eno omanyi okugivuga?
30235,30235.0,Ennyumba zino ani azivunaanyizibwako?
30236,30236.0,Ennyumba ez'ekika kino ani yasooka okuzizimba mu Uganda?
30237,30237.0,Ennyumba enfunda nayo etama bulala!
30238,30238.0,Lwaki obadde osirise nnyo?
30239,30239.0,Ensawo omuterekebwa ssente ebuze.
30240,30240.0,Naye obanyi okuyimba?
30241,30241.0,Enzonga zammwe nnina okuzikolako.
30242,30242.0,Mbadde simanyi nti naawe obeera eno.
30243,30243.0,Omusajja oyo ani amanyi mukyala we?
30244,30244.0,Ensingo ye eba nnene ng'ate mpanvu nga ya biseera.
30245,30245.0,Ensisinkano teba ya lumu.
30246,30246.0,Enswa zino naawe ozirya?
30247,30247.0,Entalumbwa nakyo kiwuka era kiruma nnyo.
30248,30248.0,Olusuku luno ani ylusimba?
30249,30249.0,Obudde bulabika nga buyise nnyo!
30250,30250.0,Omanyi bwe basiika bbiringanya?
30251,30251.0,Ekikajjo nakyo kiwooma nnyo.
30252,30252.0,Omuzungu omulungi omulabye?
30253,30253.0,Eriggwa linfumise mu kigere.
30254,30254.0,Erinnya lye yabadde talijjukira bulungi.
30255,30255.0,Ani abadde alina okuleeta emmotoka eyo?
30256,30256.0,Erinnya eryo yalifuna kuba yali munyumya nnyo.
30257,30257.0,Erinnya eryo litegeeza kitiibwa wano mu Buganda.
30258,30258.0,Erinnya ly'empologoma omanyi kye litegeeza?
30259,30259.0,Erinnya lino ng'oliwandiika bubi nnyo?
30260,30260.0,Erinnya lya Kabaka omanyi ennono yaalyo?
30261,30261.0,Essaza Bulemeezi lye lyawangudde empaka z'amasaza mu mupiira gw'abasajja.
30262,30262.0,Essaza lino eryatandikira ku Ssekabaka Mwanga
30263,30263.0,Entuumu y'amayinja eno ani yagituumye wano.
30264,30264.0,Ezinunula omunaku Lugaba azitunga kiro.
30265,30265.0,Owagira kibiina kya byabufuzi ki?
30266,30266.0,Gwe bawadde obutwa bw'asesema tafa.
30267,30267.0,Ani yawandiika ekitabo kino?
30268,30268.0,James Akena ye yaleeta ekiteeso eyo mu lukiiko.
30269,30269.0,John Kakoma ye yasemba ekiteeso ekyo.
30270,30270.0,Embeera egenda mu ggwanga ogiraba?
30271,30271.0,Kabaka Kimera yali yeddira muziro ki?
30272,30272.0,Kabaka mwanga yali musajja mukambwe nnyo.
30273,30273.0,"Kabaka olw'amaanyi ge n'ekitiibwa kye, abantu bonna baalinga bamutya."
30274,30274.0,Omulaalo naye beera mulimi?
30275,30275.0,Ani akuwadde ekisanirizo kyange?
30276,30276.0,Ekisaka ekyo ani akyekweseemu?
30277,30277.0,Ekisaakaate kya mugaso nnyo eri abaana abawala.
30278,30278.0,Katikkiro eyasooka okufuna ekitiibwa kino ya Peter Mayiga.
30279,30279.0,Akawunga ani ateekeddwa okukagoya?
30280,30280.0,Kibuuka ateekeddwa okubeera n'empisa era n'aba muntu mwesimbu.
30281,30281.0,Omukyala oli teyafunye ssente ze.
30282,30282.0,Kibuuka Omumbaale yalwana entalo nnyingi nnyo.
30283,30283.0,Ekikonde ky'amukubye kibadde kya maanyi nnyo.
30284,30284.0,Kitunzi wa kkampuni eno alina okubeera omusajja omumanyirivu.
30285,30285.0,Kiyiyta mu luggya njogera eyatandikira ku Kabaka Kamaanya.
30286,30286.0,Kkunsa yali njala eyaluma ennyo abantu mu Buganda.
30287,30287.0,Obadde okimanyi nti omukazi oyo mulungi?
30288,30288.0,Ensibuko ya ssente ze temanyikiddwa.
30289,30289.0,Ku kitooke ke kalagala akasemba ku ttooke.
30290,30290.0,Kyokka kakozesebwa okubikka ku kikolo awatemeddwa ettooke.
30291,30291.0,Ccuucu muddo pgumulisa ekimuli kya mukonzikonzi.
30292,30292.0,Lengera akasolya ka twekobe.
30293,30293.0,Luno lwe lunaku olutuufu.
30294,30294.0,Oyo ye taata wange omulungi ennyo.
30295,30295.0,"Maddu ga ddenge, ofuuwa bw'okomba"
30296,30296.0,Majanja yatta omukago ne Kabaka Muteesa
30297,30297.0,Ani abadde awogganira wano nga ngenze mu kiyigo?
30298,30298.0,"Makulu ki agali mu njogera, ‘Olya ng'eyasimattuka Kkunsa'"
30299,30299.0,Matulutulu kye kiseera ki eky'ekiro?
30300,30300.0,Mmenyera obulwadde bw'omutwe bwa mirundi esatu n'ennuma yaabwo.
30301,30301.0,Obadde ogenda kukola ki mu kibuga?
30302,30302.0,Mpa omwezi n'olunaku lw'omwezi kwe wazaalibwa.
30303,30303.0,Obadde okimanyi nti olugave nakyo ki?
30304,30304.0,Waakiri tuva mu mukago ogwo.
30305,30305.0,Mubadde mukula ki mu nnyumba?
30306,30306.0,Mu kkomagiro temunyumizibwa mboozi.
30307,30307.0,Mu kkomagiro temutuulwa mukazi.
30308,30308.0,Mu kkomagiro temweggamwa nkuba.
30309,30309.0,Mu kubongoota muvaamu tulo.
30310,30310.0,Mu kusooka ab'eddira obutiko baali beddira Nvuma.
30311,30311.0,Mu kusumagira muvaamu obulwadde obuyitibwa akasumagizi.
30312,30312.0,Mu nnyumba eyo mulimu ebintu bingi.
30313,30313.0,Mu njogera eyo obeera otegeeza ki?
30314,30314.0,Mugula y'omu ku basajja abasinga ekisa kuno.
30315,30315.0,Mukangula ye muyizzi wa Kabaka omukulu
30316,30316.0,Muteesa I  abantu be bamutuuma erinnya Lukeberwa okulaga obulungi bwe.
30317,30317.0,Obadde ogamba ani ayingidde wano?
30318,30318.0,Omusajja wange mugagga nnyo.
30319,30319.0,Ffenna tulina obuvunaanyizibwa bwe bumu.
30320,30320.0,Mwanga yali ayagala nnyo okuwuga.
30321,30321.0,Oluyimba olwo ani yaluyimba?
30322,30322.0,Nabankema linnya lya muntu.
30323,30323.0,Nalunga yali mukyala wa Kabaka Jjuujo.
30324,30324.0,"Nambigirwa, Bemba, Kayungirizi ne Kiyimba boogerwako nti baali baganda ba Kabaka Kintu"
30325,30325.0,Namuboggoledde ne mmugamba aveewo.
30326,30326.0,Namutinda ly'erinnya eddala ly'osobola okutuuma Kawaali
30327,30327.0,Nanteza ayogerwako ng'ow'omukisa kubanga yazaala abalangira babiri.
30328,30328.0,Nasanze baamusanze ng'atadde ebikoola by'entula mu kyogero ky'omwana.
30329,30329.0,Okuva edda n'edda nga omusajja oyo aweebwa ekitiibwa.
30330,30330.0,Ente zange olina okuzitwala ku ttale.
30331,30331.0,Lwaki ogamba nti weddira nte?
30332,30332.0,Lwaki obadde olemedde mu ddiiro?
30333,30333.0,Omusajja alina olubuto olunene.
30334,30334.0,Ndizabawuulu linnya lya ttooke.
30335,30335.0,Olina okufaayo ku bantu bo.
30336,30336.0,Akawunga nage kambuze.
30337,30337.0,Namunswa wa mugaso nnyo mu kiswa ekibuuka.
30338,30338.0,Nnamusu y'akuuma ekifo kya Kabaka ekiyitibwa Mugwanya.
30339,30339.0,Tulina okwetangira ekirwadde kino.
30340,30340.0,North bwe Bukiikakkono
30341,30341.0,Kitegeeza nti ntudde ku ntebe eza Mugula.
30342,30342.0,Emmere nange embuze.
30343,30343.0,Nziiziiri kiwuka ekibeera ku luzzi.
30344,30344.0,Olukoba luno ani aluleese?
30345,30345.0,Obuliri olina okubukuuma nga buyonjo.
30346,30346.0,Obutiko buno nga buwooma ng'ennyama!
30347,30347.0,Obutuulo bwa Kabaka kibira ate olujjo lwa Namasole.
30348,30348.0,Embwa eyo erabika obubbi.
30349,30349.0,Obwoya bw'omu nnyindo buyitibwa butya?
30350,30350.0,Omusajja oyo alina eddoboozi.
30351,30351.0,Okukaaba nga mu maaso temuva maziga kuyitibwa kutya?
30352,30352.0,Ani akuwadde olukusa okugenda ku ssomero?
30353,30353.0,Obadde oteekeddwa kukola ki?
30354,30354.0,Okutereeza Lubaale w'omu nju kintu kikulu.
30355,30355.0,Okuyoola kasasiro mu ffumbiro kintu kirungi nnyo.
30356,30356.0,Okwanjula ekintu oba oluyimba olupya eri abantu kirungi nnyo.
30357,30357.0,Okwekanasa kwogerwako ng'ekintu ekibi.
30358,30358.0,Okulima kintu kikulu nnyo wano mu Buganda.
30359,30359.0,Okunaaba kunsumbuwa nnyo bannange.
30360,30360.0,Olidde mungu era olabikatokkuse.
30361,30361.0,Olowooza lwaki namuboggoledde?
30362,30362.0,Ekibiina ekyo kirina abasajja bangi.
30363,30363.0,Olubiri lwa Ssekabaka Mwanga I luyitibwa Kungaanya.
30364,30364.0,Ebinyonyi lwaki byagala nnyo okuzannya?
30365,30365.0,Omukyala oyo alina olukuunya lungi nnyo.
30366,30366.0,Olumu ogenda n'owulira abalunnyanja nga boogera ku nnyanja.
30367,30367.0,Olunwe lwe lugalo olwa wakati.
30368,30368.0,Olusozi Walusi lwe lusangibwa ku kyalo kyaffe.
30369,30369.0,Lwaki toyagala kusoma mawulire gano?
30370,30370.0,Olukwe olwo lwabaddemu abantu bangi nnyo.
30371,30371.0,Olubuto lwe lukuze mangu nnyo.
30372,30372.0,Omugenyi oyo tayagala kudda wuwe.
30373,30373.0,Omujjwa alina okukola ebintu eby'enkizo.
30374,30374.0,Njagala kugula mabaati gange.
30375,30375.0,Omukomazi alina okubeera omwegendereza ennyo.
30376,30376.0,Omukopi atamiira ate Kabaka akoowa.
30377,30377.0,Ettooke lino ani yalireese wano?
30378,30378.0,Omukyala eyasooka okufuna diguli ya medicine yali Josephine Nambooze.
30379,30379.0,Omulambo gw'omuntu eyeetuze guyitibwa gutya?
30380,30380.0,Omulandira gw'omuti ogusala ekkubo guyitibwa gutya?
30381,30381.0,Omulandira guno guliko nnyo eddagala.
30382,30382.0,Omulongo abeerako emizizo mingi nnyo.
30383,30383.0,Omuyembe guno guwooma nnyo.
30384,30384.0,Omukazi ono tayagala kulya.
30385,30385.0,Omumbejja Alice Zzaalwango yaseerera amangu ddala.
30386,30386.0,Omumbejja aliraanibwa sso tafumbirwa
30387,30387.0,Omumbejja Namale ye yafuuka Nnambooze.
30388,30388.0,Omuntu abeera ng'alya buli kaseera atama.
30389,30389.0,Omuntu afuluuta atiisa nnyo mu nnyumba.
30390,30390.0,Omuntu alina okubeera ng'agondera amateeka.
30391,30391.0,Omuntu atamatira kimuweereddwa ayitibwa mutomi.
30392,30392.0,Omuntu atannazaala alina okwekuuma ennyo.
30393,30393.0,Omuntu omupi alina okwambala engatto.
30394,30394.0,Eriiso obweeda limuluma nnyo.
30395,30395.0,Ebintu bya Uganda byonna binyuma.
30396,30396.0,Omuntu omukulu abeera abanyi ebintu bingi.
30397,30397.0,Omusajja ono obwedda talina ky'akola.
30398,30398.0,Omusajja wange mmuwa ekitiibwa.
30399,30399.0,Omusota gusobola okweyubula.
30400,30400.0,Omutaka ono alina ekika ky'akulira.
30401,30401.0,Omuti ogukozesebwa okusiwa omwenge.
30402,30402.0,Omutwe gwe guliko ekiwalaata.
30403,30403.0,Omutwe guno gwa kika ki?
30404,30404.0,Omutwe omuteezi  gulumira mu kyenyi.
30405,30405.0,Omuwafu gwe guvaako empafu.
30406,30406.0,Omuwala bw'akaaba nga bamuwa amata.
30407,30407.0,Omusaayi gwe mukwafu nnyo.
30408,30408.0,Omwana bw'alwala olukusense bamuwa enkejje.
30409,30409.0,Omwana omuto anaazibwa mu kyogero.
30410,30410.0,"Omwana omuggulanda, Abaganda bamuyita batya?"
30411,30411.0,Omwana omuto abeera akaaba nnyo.
30412,30412.0,Omwana omuto baneera yeetaaga okufiibwako ennyo.
30413,30413.0,"Omwana omuto bw'amera amannyo, tugamba nti yeenunudde."
30414,30414.0,Omwana omuto abeera tayagala kunaaba.
30415,30415.0,Omwana ono wa kisa nnyo.
30416,30416.0,Omwana w'ekika kino abeera afaanana atya?
30417,30417.0,Omweso guzannyibwa gutya?
30418,30418.0,Lwaki omuzannyi oyo azannya bubi?
30419,30419.0,South bwe Bukiikaddyo.
30420,30420.0,Abazannya mu kibiina bajja kukubwa.
30421,30421.0,Omukisa gusanga oyo eyeetegese.
30422,30422.0,Abaganda babeera basanyufu nnyo.
30423,30423.0,Ssekabaka Kyabaggu ye Ssekabaka eyayagala ennyo okugatta Busoga ku Buganda.
30424,30424.0,Ssekabaka Mwanga ani yamuddira mu bigere?
30425,30425.0,Ssekabaka Mwanga yakisa ddi omukono?
30426,30426.0,Ssekkesa nakyo kisaanyi.
30427,30427.0,Ssempake yali musajja wa kiwago nnyo.
30428,30428.0,Ssemunywa nalyo linnya lya Kabaka.
30429,30429.0,Omusajja yali mukulu nnyo mu kitundu.
30430,30430.0,Tebafumba mmere wadde okukola omulimu omulala.
30431,30431.0,Tulina okugenda okwegemesa ffenna.
30432,30432.0,Tulina endabika y'amaaso nnyingi.
30433,30433.0,Wiiki erimu ennaku mmeka?
30434,30434.0,Obulwadde bumuluma nnyo.
30435,30435.0,Lwaki oyagala nnyo omukyala oyo?
30436,30436.0,Omuntu alina ebitundu eby'omugaso ennyo.
30437,30437.0,Wano wayitibwa watya?
30438,30438.0,West bwe Bugwanjuba.
30439,30439.0,Olutalo lumaze emyaka ebiri.
30440,30440.0,Osobola okukola omulimu ogwo?
30441,30441.0,Ekyo ekisoko kitegeeza kufa.
30442,30442.0,"Mu alipoota etali ntongole eyaweebwa Pulezidenti, akakiiko kaateesa nti ebyapa bya Mmayiro biggyibwewo."
30443,30443.0,Akakiiko kaasaba nti ebika by'ettaka mu Uganda bikendeere okuva ku bina bifuuke bisatu.
30444,30444.0,Akakiiko kabadde kawulira obujulizi okuva mu njuyi ez'enjawulo okumala emyezi mukaaga.
30445,30445.0,Akakiiko kazudde obujulizi obwekuusa ku bulyake n'obunyazi obuli mu ofiisi y'eby'ettaka.
30446,30446.0,Tewannawulikikayo bujulizi nga abantu beemulugunya ku ttaka lya mmayiro.
30447,30447.0,Ettaka lya mmayiro si lye livuddeko obubbi bw'ettaka mu ggwanga.
30448,30448.0,Gavumenti erina enteekateeka ku ttaka gye yafulumya mu katabo ka National Land Policy.
30449,30449.0,Abantu balowooza nti ekiteeso ekiggya kyesigamiziddwa nnyo ku National Land Policy.
30450,30450.0,Gavumenti ejjanga kutaawuluza entalo ez'enjawulo ku ttaka lya mmayiro.
30451,30451.0,Eddembe ly'abantu abali ku ttaka ly'Obwakabaka lyatereezebwa mu tteeka lya busuulu n'envujjo.
30452,30452.0,Etteeka lya busuulu n'envujjo erya lukumi mu lwenda abiri mu musanvu lirina ensonga gye litaakoonako.
30453,30453.0,Engeri omuntu gy'alina okukozesaamu alisiiti z'obupangisa okusobola okufuna obwannannyini ku kibanja si nnambulukufu.
30454,30454.0,Akakiiko kaakola ensobi okulowooza nti ettaka lya Mmayiro lyawukana ku lya freehold.
30455,30455.0,Ettaka lya freehold lye livaamu ebika by'ettaka byonna mu Uganda.
30456,30456.0,Waliwo ebiragiro ebyabagibwawo okugonjoola ensonga z'ettaka mu ggwanga.
30457,30457.0,Etteeka lino lyagendererwamu kugonjoola nsonga za ttaka.
30458,30458.0,Ettaka lyonna n'eddembe ku ttaka mu matwale ga Bungereza byali bya Nnamulondo y'e Bungereza.
30459,30459.0,Mu biseera by'obufuzi bw'amatwale ettaka lyonna lyali lya freehold.
30460,30460.0,Endagaano ya Buganda eya lukumi mu lwenda erina bye yakyusaamu ku ttaka lya freehold.
30461,30461.0,Abagwira baafunanga ebyapa okusinziira ku Nnaabakyala wa Bungereza bwe yasalangawo.
30462,30462.0,Waakolebwawo etteeka ly'ettaka mu mwaka gwa lukumi mu lwenda esatu.
30463,30463.0,Etteeka lyali likugira eddembe ly'abantu ku mmayiro akenda.
30464,30464.0,Etteeka lya lukumi mu lwenda mu munaana lyali likugira abagwira okufuna ettaka.
30465,30465.0,Mmayiro kanaana zaali zaakubeera za bannansi era nga abagwira tebakkirizibwako.
30466,30466.0,Abagwira baali basobola okufuna ettaka lya mmayiro nga kkamiisona n'olukiiko lw'eggwanga bakkirizza.
30467,30467.0,Etteeka lyasobola okunnyonnyola eddembe ly'abantu ku ttaka lya mmayiro.
30468,30468.0,Abakulembeze ba bannansi baatandika okwemulugunya ku ngeri abantu gye baali bayisibwamu.
30469,30469.0,Omuwandiisi w'amatwale ga Bungereza yayisa ekiragiro ku ttaka.
30470,30470.0,Ettaka lyonna eryali mu mikono gy'abagwira lyali lyakuweebwa liizi ez'emyaka kyenda mu mwenda.
30471,30471.0,Ensonga ya liizi ekwatagana bulungi n'endagaano ya lukumi mu lwenda.
30472,30472.0,Enkola ya liizi y'eyaviirako okuteekawo ebiwandiiko by'ebika by'ettaka eby'enjawulo.
30473,30473.0,"Ofiisi y'eby'ettaka yateekawo ettaka lya mmayiro, freehold ne liizi."
30474,30474.0,"Ettaka bwe liba nga lyawandiisibwa ng'erya Mmayiro, terisobola kukyusibwa kufuulibwa lya freehold."
30475,30475.0,Kizuuliddwa nti ofiisi y'eby'ettaka yeenyigira mu bikolwa eby'obufere.
30476,30476.0,Ofiisi ebadde egaba ebyapa bya freehold ku ttaka lya Mmayiro.
30477,30477.0,Waliwo ebifo ebirina ebyapa eby'emirundi ebiri ng'ekimu kya Mmayiro ate ng'ekirala kya freehold.
30478,30478.0,Eky'okuggyawo ebyapa bya Mmayiro kigenda kunyweza obwannannyini obw'abo abalina ebyapa bya freehold.
30479,30479.0,Kikyamu bannannyini ttaka abatuufu abalina ebyapa bya Mmayiro okuviiramu awo.
30480,30480.0,"Enkola y'ebyapa byaffe mu Uganda twagiggya Australia nga eyitibwa ""Torrens system of land registration""."
30481,30481.0,Torrens system of land registration ekirambika bulungi nti ekyapa kiwandiiko kya muwendo nnyo.
30482,30482.0,Ekyapa tekisobola kusazibwamu okuggyako nga kijingiriddwa.
30483,30483.0,Palamenti terina buyinza kumala gakyusa nkozesa ya byapa mu ggwanga.
30484,30484.0,Emboozi eno yasooka kufulumira mu Daily Monitor.
30485,30485.0,Abamu ku bakozi ba Buganda Land Board nga balambula ebikolebwa ku ttaka.
30486,30486.0,Bucadef kye kitongole ky'Obwakabaka ekikola ku by'okukulaakulanya ebyobulimi n'obulunzi.
30487,30487.0,Bucadef yakolaganira wamu n'ebitongole ebirala okubunyisa amazzi amayonjo mu masaza ag'enjawulo.
30488,30488.0,Ekitongole kino kisibuka mu ggwanga lya America.
30489,30489.0,Ab'ekitongole baasisinkana Katikkiro Mayiga ne bamwanjulira enteekateeka zaabwe.
30490,30490.0,Ab'ekitongole baakubunyisa amazzi amayonjo mu masaza ag'enjawulo.
30491,30491.0,"Enteekateeka y'okubunyisa amazzi yaakutandikira mu Mawogola, Kkooki ne Buluuli"
30492,30492.0,Ekitongole kijja kuzimbira abantu nnayikondo n'enzizi ez'omulembe.
30493,30493.0,Sipiika Kawalya ye mukubiriza w'Olukiiko lwa Buganda.
30494,30494.0,Oweekitiibwa Nelson Kawalya akubirizza abavubuka okufuba okulaba nga beekuuma mukenenya.
30495,30495.0,Mukenenya asse abantu bangi naddala abali mu myaka gy'ekivubuka.
30496,30496.0,Abavubuka bwe beekuuma lwe banaasobola okulya Obwami mu Bwakabaka.
30497,30497.0,Oweekitiibwa Nelson Kawalya yabuuliridde abayizi b'essomero lya Kiboga Progressive.
30498,30498.0,Bannankobazambogo bagenyiwaddeko mu Bulange okukiika embuga.
30499,30499.0,Bannankobazambogo bakulembeddwamu omuyima waabwe bwe baabadde bagenyiwaddeko e Mmengo.
30500,30500.0,Abayizi baguze ssatifikeeti okusobola okwongera okuwagira emirimu gy'Obwakabaka.
30501,30501.0,Omukubiriza w'Olukiiko akalaatidde abayizi okwewala ennyo obulwadde bwa mukenenya.
30502,30502.0,Kabaka azze akuutira abavubuka okwewala okukwatibwa obulwadde bwa mukenenya.
30503,30503.0,Abayizi bakuutiddwa okusoma ennyo basobole okulya Obwami mu Bwakabaka.
30504,30504.0,Okulya Obwami mu Bwakabaka olina okuba nga oli mukozi nnyo.
30505,30505.0,Katikkiro asisinkanye Abaami b'amasaza.
30506,30506.0,Abaami b'amasaza babuulidde Katikkiro bye bayitamu mu buweereza bwabwe.
30507,30507.0,Ensisinkano y'abaami b'amasaza ne Katikkiro ebadde mu kisenge ky'Olukiiko mu Bulange e Mengo.
30508,30508.0,Katikkiro asisinkana Abaami b'amasaza buli mwaka okwogera ku ntambuza y'emirimu mu Bwakabaka.
30509,30509.0,Minisita Omubeezi owa gavumenti ez'ebitundu mu Bwakabaka y'eyakulembeddemu banne okusisinkana Katikkiro.
30510,30510.0,Munnamawokota Kayima David Ssekyeru ye ssentebe w'Abaami b'amasaza.
30511,30511.0,Katikkiro yakubirizza Abaami b'amasaza okulaba nga balondoola entambuza y'emirimu mu masaza gaabwe.
30512,30512.0,Abaami b'amasaza baakubiriziddwa okumanya abantu be batwala.
30513,30513.0,Abaami b'amasaza baakubiriziddwa okuddaabiriza embuga zaabwe.
